rep_id,rep_name,territory_id,region,hcp_id,product,call_date,call_outcome,prescription_volume,target_volume
R006,Taylor Singh,S03,South,H-S03-031,Cardiavex,2026-06-04,Completed,6.1,262.9
R007,Chris Brooks,E01,East,H-E01-025,Respiraline,2026-06-04,Completed,10.4,190.3
R007,Chris Brooks,E01,East,H-E01-021,Glucanorm,2026-06-04,Discussion Completed,6.8,190.3
R009,Nina Adeyemi,E03,East,H-E03-015,Cardiavex,2026-06-04,Completed,16.7,267.3
R010,Omar Cole,W01,West,H-W01-026,Glucanorm,2026-06-04,Rescheduled,2.8,567.3
R010,Omar Cole,W01,West,H-W01-011,Cardiavex,2026-06-04,Discussion Completed,12.8,567.3
R010,Omar Cole,W01,West,H-W01-030,Cardiavex,2026-06-04,Sample Drop,6.8,567.3
R010,Omar Cole,W01,West,H-W01-027,Respiraline,2026-06-04,Rescheduled,2.4,567.3
R010,Omar Cole,W01,West,H-W01-032,Respiraline,2026-06-04,Completed,15.4,567.3
R011,Lee Park,W02,West,H-W02-028,Respiraline,2026-06-04,Rescheduled,1.1,35.4
R003,Priya Chen,N03,North,H-N03-019,Cardiavex,2026-06-05,Rescheduled,1.4,109.9
R003,Priya Chen,N03,North,H-N03-013,Cardiavex,2026-06-05,Completed,11.2,109.9
R005,Morgan Novak,S02,South,H-S02-006,Respiraline,2026-06-05,Rescheduled,1.2,93.4
R006,Taylor Singh,S03,South,H-S03-018,Respiraline,2026-06-05,Discussion Completed,18.6,262.9
R006,Taylor Singh,S03,South,H-S03-017,Respiraline,2026-06-05,No Show,5.1,262.9
R007,Chris Brooks,E01,East,H-E01-028,Respiraline,2026-06-05,Sample Drop,3.9,190.3
R007,Chris Brooks,E01,East,H-E01-005,Glucanorm,2026-06-05,Discussion Completed,13.1,190.3
R007,Chris Brooks,E01,East,H-E01-023,Glucanorm,2026-06-05,Completed,14.4,190.3
R008,Riley Fischer,E02,East,H-E02-030,Respiraline,2026-06-05,No Show,3.6,185.6
R009,Nina Adeyemi,E03,East,H-E03-016,Glucanorm,2026-06-05,Sample Drop,12.6,267.3
R009,Nina Adeyemi,E03,East,H-E03-006,Respiraline,2026-06-05,Completed,13.5,267.3
R010,Omar Cole,W01,West,H-W01-006,Glucanorm,2026-06-05,Discussion Completed,8.5,567.3
R010,Omar Cole,W01,West,H-W01-036,Respiraline,2026-06-05,Rescheduled,5.4,567.3
R010,Omar Cole,W01,West,H-W01-002,Cardiavex,2026-06-05,Sample Drop,11.4,567.3
R001,Alex Reed,N01,North,H-N01-002,Cardiavex,2026-06-06,No Show,3.0,49.0
R001,Alex Reed,N01,North,H-N01-001,Glucanorm,2026-06-06,Rescheduled,0.8,49.0
R002,Jordan Kapoor,N02,North,H-N02-026,Cardiavex,2026-06-06,Rescheduled,1.0,84.6
R002,Jordan Kapoor,N02,North,H-N02-001,Respiraline,2026-06-06,Sample Drop,6.1,84.6
R003,Priya Chen,N03,North,H-N03-011,Cardiavex,2026-06-06,Discussion Completed,8.7,109.9
R005,Morgan Novak,S02,South,H-S02-019,Cardiavex,2026-06-06,Sample Drop,3.1,93.4
R006,Taylor Singh,S03,South,H-S03-031,Respiraline,2026-06-06,Discussion Completed,15.9,262.9
R007,Chris Brooks,E01,East,H-E01-020,Cardiavex,2026-06-06,Rescheduled,4.5,190.3
R007,Chris Brooks,E01,East,H-E01-026,Respiraline,2026-06-06,Rescheduled,1.7,190.3
R009,Nina Adeyemi,E03,East,H-E03-026,Glucanorm,2026-06-06,Sample Drop,13.8,267.3
R010,Omar Cole,W01,West,H-W01-040,Glucanorm,2026-06-06,Completed,17.7,567.3
R010,Omar Cole,W01,West,H-W01-007,Cardiavex,2026-06-06,Completed,10.2,567.3
R001,Alex Reed,N01,North,H-N01-009,Respiraline,2026-06-07,Rescheduled,0.9,49.0
R003,Priya Chen,N03,North,H-N03-003,Cardiavex,2026-06-07,Rescheduled,4.6,109.9
R005,Morgan Novak,S02,South,H-S02-027,Respiraline,2026-06-07,Rescheduled,1.6,93.4
R006,Taylor Singh,S03,South,H-S03-011,Respiraline,2026-06-07,Completed,9.6,262.9
R006,Taylor Singh,S03,South,H-S03-014,Respiraline,2026-06-07,Completed,5.3,262.9
R007,Chris Brooks,E01,East,H-E01-010,Respiraline,2026-06-07,Completed,13.8,190.3
R004,Sam Ortiz,S01,South,H-S01-013,Glucanorm,2026-06-08,Rescheduled,2.3,76.2
R004,Sam Ortiz,S01,South,H-S01-010,Glucanorm,2026-06-08,Rescheduled,2.9,76.2
R005,Morgan Novak,S02,South,H-S02-014,Glucanorm,2026-06-08,Sample Drop,10.2,93.4
R006,Taylor Singh,S03,South,H-S03-024,Glucanorm,2026-06-08,Discussion Completed,15.4,262.9
R007,Chris Brooks,E01,East,H-E01-009,Respiraline,2026-06-08,Sample Drop,7.4,190.3
R009,Nina Adeyemi,E03,East,H-E03-028,Cardiavex,2026-06-08,Completed,19.2,267.3
R011,Lee Park,W02,West,H-W02-023,Glucanorm,2026-06-08,Completed,4.2,35.4
R011,Lee Park,W02,West,H-W02-025,Cardiavex,2026-06-08,Rescheduled,1.0,35.4
R002,Jordan Kapoor,N02,North,H-N02-019,Glucanorm,2026-06-09,Discussion Completed,10.0,84.6
R002,Jordan Kapoor,N02,North,H-N02-025,Glucanorm,2026-06-09,Rescheduled,3.9,84.6
R004,Sam Ortiz,S01,South,H-S01-031,Glucanorm,2026-06-09,Rescheduled,2.8,76.2
R005,Morgan Novak,S02,South,H-S02-029,Cardiavex,2026-06-09,No Show,0.9,93.4
R007,Chris Brooks,E01,East,H-E01-011,Cardiavex,2026-06-09,Completed,11.7,190.3
R007,Chris Brooks,E01,East,H-E01-005,Glucanorm,2026-06-09,Rescheduled,2.0,190.3
R008,Riley Fischer,E02,East,H-E02-042,Respiraline,2026-06-09,Rescheduled,2.8,185.6
R009,Nina Adeyemi,E03,East,H-E03-007,Glucanorm,2026-06-09,Discussion Completed,15.0,267.3
R009,Nina Adeyemi,E03,East,H-E03-002,Glucanorm,2026-06-09,Rescheduled,5.7,267.3
R009,Nina Adeyemi,E03,East,H-E03-014,Respiraline,2026-06-09,Rescheduled,2.9,267.3
R002,Jordan Kapoor,N02,North,H-N02-020,Glucanorm,2026-06-10,Discussion Completed,5.8,84.6
R003,Priya Chen,N03,North,H-N03-024,Glucanorm,2026-06-10,Rescheduled,2.0,109.9
R004,Sam Ortiz,S01,South,H-S01-025,Glucanorm,2026-06-10,Rescheduled,0.9,76.2
R004,Sam Ortiz,S01,South,H-S01-031,Cardiavex,2026-06-10,Completed,3.7,76.2
R007,Chris Brooks,E01,East,H-E01-006,Glucanorm,2026-06-10,Rescheduled,5.6,190.3
R010,Omar Cole,W01,West,H-W01-022,Cardiavex,2026-06-10,Discussion Completed,5.0,567.3
R010,Omar Cole,W01,West,H-W01-023,Cardiavex,2026-06-10,Completed,19.0,567.3
R010,Omar Cole,W01,West,H-W01-029,Cardiavex,2026-06-10,No Show,2.4,567.3
R004,Sam Ortiz,S01,South,H-S01-012,Cardiavex,2026-06-11,No Show,1.4,76.2
R004,Sam Ortiz,S01,South,H-S01-020,Respiraline,2026-06-11,Discussion Completed,6.6,76.2
R005,Morgan Novak,S02,South,H-S02-018,Glucanorm,2026-06-11,No Show,3.1,93.4
R005,Morgan Novak,S02,South,H-S02-013,Cardiavex,2026-06-11,Rescheduled,0.9,93.4
R006,Taylor Singh,S03,South,H-S03-015,Glucanorm,2026-06-11,Sample Drop,20.1,262.9
R008,Riley Fischer,E02,East,H-E02-012,Glucanorm,2026-06-11,Rescheduled,1.4,185.6
R009,Nina Adeyemi,E03,East,H-E03-013,Glucanorm,2026-06-11,Discussion Completed,5.3,267.3
R009,Nina Adeyemi,E03,East,H-E03-014,Respiraline,2026-06-11,No Show,4.9,267.3
R010,Omar Cole,W01,West,H-W01-020,Respiraline,2026-06-11,Discussion Completed,16.1,567.3
R010,Omar Cole,W01,West,H-W01-033,Glucanorm,2026-06-11,Sample Drop,11.5,567.3
R001,Alex Reed,N01,North,H-N01-011,Glucanorm,2026-06-12,Rescheduled,1.8,49.0
R005,Morgan Novak,S02,South,H-S02-003,Cardiavex,2026-06-12,No Show,2.3,93.4
R005,Morgan Novak,S02,South,H-S02-029,Cardiavex,2026-06-12,Rescheduled,3.0,93.4
R005,Morgan Novak,S02,South,H-S02-005,Glucanorm,2026-06-12,Rescheduled,1.9,93.4
R008,Riley Fischer,E02,East,H-E02-008,Cardiavex,2026-06-12,Sample Drop,5.4,185.6
R008,Riley Fischer,E02,East,H-E02-004,Glucanorm,2026-06-12,No Show,1.8,185.6
R009,Nina Adeyemi,E03,East,H-E03-012,Cardiavex,2026-06-12,Discussion Completed,17.1,267.3
R009,Nina Adeyemi,E03,East,H-E03-025,Cardiavex,2026-06-12,No Show,1.8,267.3
R001,Alex Reed,N01,North,H-N01-021,Glucanorm,2026-06-13,No Show,1.3,49.0
R001,Alex Reed,N01,North,H-N01-029,Cardiavex,2026-06-13,Rescheduled,3.3,49.0
R004,Sam Ortiz,S01,South,H-S01-025,Cardiavex,2026-06-13,Rescheduled,0.9,76.2
R006,Taylor Singh,S03,South,H-S03-021,Glucanorm,2026-06-13,Discussion Completed,19.9,262.9
R007,Chris Brooks,E01,East,H-E01-018,Respiraline,2026-06-13,Discussion Completed,13.5,190.3
R007,Chris Brooks,E01,East,H-E01-017,Glucanorm,2026-06-13,Rescheduled,2.2,190.3
R007,Chris Brooks,E01,East,H-E01-020,Glucanorm,2026-06-13,Rescheduled,5.4,190.3
R008,Riley Fischer,E02,East,H-E02-021,Respiraline,2026-06-13,Discussion Completed,3.5,185.6
R008,Riley Fischer,E02,East,H-E02-023,Respiraline,2026-06-13,Rescheduled,2.1,185.6
R010,Omar Cole,W01,West,H-W01-035,Respiraline,2026-06-13,Completed,20.9,567.3
R010,Omar Cole,W01,West,H-W01-003,Cardiavex,2026-06-13,Completed,14.5,567.3
R011,Lee Park,W02,West,H-W02-027,Cardiavex,2026-06-13,Rescheduled,1.7,35.4
R001,Alex Reed,N01,North,H-N01-028,Respiraline,2026-06-14,No Show,1.1,49.0
R001,Alex Reed,N01,North,H-N01-023,Respiraline,2026-06-14,Discussion Completed,8.7,49.0
R002,Jordan Kapoor,N02,North,H-N02-017,Cardiavex,2026-06-14,Rescheduled,1.4,84.6
R004,Sam Ortiz,S01,South,H-S01-028,Respiraline,2026-06-14,Rescheduled,2.0,76.2
R005,Morgan Novak,S02,South,H-S02-010,Cardiavex,2026-06-14,Rescheduled,1.6,93.4
R006,Taylor Singh,S03,South,H-S03-025,Respiraline,2026-06-14,Rescheduled,2.6,262.9
R008,Riley Fischer,E02,East,H-E02-002,Glucanorm,2026-06-14,Rescheduled,4.2,185.6
R008,Riley Fischer,E02,East,H-E02-010,Glucanorm,2026-06-14,Rescheduled,2.5,185.6
R009,Nina Adeyemi,E03,East,H-E03-003,Glucanorm,2026-06-14,Rescheduled,1.8,267.3
R010,Omar Cole,W01,West,H-W01-007,Cardiavex,2026-06-14,Rescheduled,4.8,567.3
R011,Lee Park,W02,West,H-W02-004,Cardiavex,2026-06-14,Completed,5.3,35.4
R001,Alex Reed,N01,North,H-N01-017,Glucanorm,2026-06-15,Rescheduled,2.2,49.0
R001,Alex Reed,N01,North,H-N01-014,Cardiavex,2026-06-15,Rescheduled,1.3,49.0
R005,Morgan Novak,S02,South,H-S02-003,Glucanorm,2026-06-15,Rescheduled,1.2,93.4
R005,Morgan Novak,S02,South,H-S02-028,Respiraline,2026-06-15,Rescheduled,1.6,93.4
R006,Taylor Singh,S03,South,H-S03-027,Respiraline,2026-06-15,Discussion Completed,6.3,262.9
R006,Taylor Singh,S03,South,H-S03-001,Respiraline,2026-06-15,No Show,4.7,262.9
R007,Chris Brooks,E01,East,H-E01-013,Cardiavex,2026-06-15,Rescheduled,4.2,190.3
R008,Riley Fischer,E02,East,H-E02-025,Cardiavex,2026-06-15,Completed,7.5,185.6
R009,Nina Adeyemi,E03,East,H-E03-022,Cardiavex,2026-06-15,No Show,2.2,267.3
R010,Omar Cole,W01,West,H-W01-037,Glucanorm,2026-06-15,Rescheduled,5.4,567.3
R010,Omar Cole,W01,West,H-W01-019,Cardiavex,2026-06-15,Discussion Completed,21.9,567.3
R010,Omar Cole,W01,West,H-W01-013,Respiraline,2026-06-15,Rescheduled,3.9,567.3
R011,Lee Park,W02,West,H-W02-027,Glucanorm,2026-06-15,Discussion Completed,7.8,35.4
R006,Taylor Singh,S03,South,H-S03-008,Cardiavex,2026-06-16,No Show,4.6,262.9
R008,Riley Fischer,E02,East,H-E02-024,Cardiavex,2026-06-16,Sample Drop,11.9,185.6
R008,Riley Fischer,E02,East,H-E02-006,Cardiavex,2026-06-16,Rescheduled,1.1,185.6
R008,Riley Fischer,E02,East,H-E02-042,Cardiavex,2026-06-16,No Show,3.2,185.6
R008,Riley Fischer,E02,East,H-E02-045,Glucanorm,2026-06-16,Rescheduled,2.8,185.6
R009,Nina Adeyemi,E03,East,H-E03-001,Glucanorm,2026-06-16,Discussion Completed,6.1,267.3
R003,Priya Chen,N03,North,H-N03-012,Respiraline,2026-06-17,Discussion Completed,12.2,109.9
R003,Priya Chen,N03,North,H-N03-011,Cardiavex,2026-06-17,No Show,2.2,109.9
R005,Morgan Novak,S02,South,H-S02-035,Cardiavex,2026-06-17,Discussion Completed,13.4,93.4
R006,Taylor Singh,S03,South,H-S03-002,Respiraline,2026-06-17,Rescheduled,5.8,262.9
R008,Riley Fischer,E02,East,H-E02-019,Glucanorm,2026-06-17,No Show,2.4,185.6
R009,Nina Adeyemi,E03,East,H-E03-021,Respiraline,2026-06-17,No Show,3.8,267.3
R010,Omar Cole,W01,West,H-W01-025,Glucanorm,2026-06-17,Sample Drop,6.4,567.3
R001,Alex Reed,N01,North,H-N01-027,Cardiavex,2026-06-18,Rescheduled,1.0,49.0
R003,Priya Chen,N03,North,H-N03-035,Glucanorm,2026-06-18,Rescheduled,4.8,109.9
R003,Priya Chen,N03,North,H-N03-021,Glucanorm,2026-06-18,Discussion Completed,12.6,109.9
R005,Morgan Novak,S02,South,H-S02-004,Cardiavex,2026-06-18,Rescheduled,1.7,93.4
R006,Taylor Singh,S03,South,H-S03-029,Glucanorm,2026-06-18,Rescheduled,4.7,262.9
R006,Taylor Singh,S03,South,H-S03-013,Cardiavex,2026-06-18,Sample Drop,14.2,262.9
R007,Chris Brooks,E01,East,H-E01-030,Glucanorm,2026-06-18,No Show,2.0,190.3
R007,Chris Brooks,E01,East,H-E01-013,Glucanorm,2026-06-18,Rescheduled,4.8,190.3
R008,Riley Fischer,E02,East,H-E02-035,Glucanorm,2026-06-18,Completed,4.3,185.6
R010,Omar Cole,W01,West,H-W01-034,Respiraline,2026-06-18,Rescheduled,5.0,567.3
R010,Omar Cole,W01,West,H-W01-021,Glucanorm,2026-06-18,Completed,17.9,567.3
R001,Alex Reed,N01,North,H-N01-016,Glucanorm,2026-06-19,Rescheduled,1.0,49.0
R002,Jordan Kapoor,N02,North,H-N02-025,Respiraline,2026-06-19,Sample Drop,5.6,84.6
R003,Priya Chen,N03,North,H-N03-017,Respiraline,2026-06-19,Sample Drop,4.7,109.9
R004,Sam Ortiz,S01,South,H-S01-019,Respiraline,2026-06-19,Rescheduled,1.7,76.2
R008,Riley Fischer,E02,East,H-E02-017,Respiraline,2026-06-19,Rescheduled,1.7,185.6
R008,Riley Fischer,E02,East,H-E02-024,Glucanorm,2026-06-19,Rescheduled,2.7,185.6
R008,Riley Fischer,E02,East,H-E02-032,Cardiavex,2026-06-19,Rescheduled,3.1,185.6
R008,Riley Fischer,E02,East,H-E02-002,Respiraline,2026-06-19,Rescheduled,1.9,185.6
R008,Riley Fischer,E02,East,H-E02-020,Respiraline,2026-06-19,Rescheduled,1.1,185.6
R008,Riley Fischer,E02,East,H-E02-013,Glucanorm,2026-06-19,Discussion Completed,9.3,185.6
R010,Omar Cole,W01,West,H-W01-038,Glucanorm,2026-06-19,Sample Drop,15.3,567.3
R010,Omar Cole,W01,West,H-W01-010,Glucanorm,2026-06-19,Sample Drop,19.0,567.3
R010,Omar Cole,W01,West,H-W01-027,Respiraline,2026-06-19,Sample Drop,21.1,567.3
R003,Priya Chen,N03,North,H-N03-009,Respiraline,2026-06-20,Rescheduled,2.6,109.9
R004,Sam Ortiz,S01,South,H-S01-003,Glucanorm,2026-06-20,Rescheduled,1.8,76.2
R005,Morgan Novak,S02,South,H-S02-019,Respiraline,2026-06-20,Rescheduled,1.8,93.4
R007,Chris Brooks,E01,East,H-E01-027,Respiraline,2026-06-20,No Show,2.4,190.3
R007,Chris Brooks,E01,East,H-E01-004,Cardiavex,2026-06-20,Completed,6.1,190.3
R007,Chris Brooks,E01,East,H-E01-002,Cardiavex,2026-06-20,Discussion Completed,4.7,190.3
R008,Riley Fischer,E02,East,H-E02-005,Glucanorm,2026-06-20,No Show,3.7,185.6
R008,Riley Fischer,E02,East,H-E02-036,Respiraline,2026-06-20,Sample Drop,11.1,185.6
R009,Nina Adeyemi,E03,East,H-E03-027,Respiraline,2026-06-20,Rescheduled,3.4,267.3
R009,Nina Adeyemi,E03,East,H-E03-024,Cardiavex,2026-06-20,Sample Drop,15.0,267.3
R011,Lee Park,W02,West,H-W02-018,Respiraline,2026-06-20,Rescheduled,2.5,35.4
R011,Lee Park,W02,West,H-W02-020,Glucanorm,2026-06-20,No Show,1.6,35.4
R001,Alex Reed,N01,North,H-N01-027,Respiraline,2026-06-21,Rescheduled,3.3,49.0
R002,Jordan Kapoor,N02,North,H-N02-015,Glucanorm,2026-06-21,Rescheduled,4.2,84.6
R003,Priya Chen,N03,North,H-N03-009,Cardiavex,2026-06-21,Discussion Completed,6.1,109.9
R006,Taylor Singh,S03,South,H-S03-022,Respiraline,2026-06-21,Completed,15.8,262.9
R007,Chris Brooks,E01,East,H-E01-002,Cardiavex,2026-06-21,Discussion Completed,5.7,190.3
R008,Riley Fischer,E02,East,H-E02-017,Respiraline,2026-06-21,Sample Drop,7.9,185.6
R008,Riley Fischer,E02,East,H-E02-006,Glucanorm,2026-06-21,No Show,3.8,185.6
R009,Nina Adeyemi,E03,East,H-E03-020,Glucanorm,2026-06-21,No Show,1.8,267.3
R009,Nina Adeyemi,E03,East,H-E03-029,Glucanorm,2026-06-21,Completed,11.6,267.3
R010,Omar Cole,W01,West,H-W01-004,Respiraline,2026-06-21,Rescheduled,2.7,567.3
R010,Omar Cole,W01,West,H-W01-015,Respiraline,2026-06-21,Completed,5.0,567.3
R011,Lee Park,W02,West,H-W02-020,Respiraline,2026-06-21,Rescheduled,2.2,35.4
R002,Jordan Kapoor,N02,North,H-N02-011,Glucanorm,2026-06-22,No Show,4.0,84.6
R002,Jordan Kapoor,N02,North,H-N02-003,Cardiavex,2026-06-22,Rescheduled,3.9,84.6
R006,Taylor Singh,S03,South,H-S03-016,Respiraline,2026-06-22,Discussion Completed,20.1,262.9
R006,Taylor Singh,S03,South,H-S03-013,Cardiavex,2026-06-22,Rescheduled,4.9,262.9
R007,Chris Brooks,E01,East,H-E01-008,Cardiavex,2026-06-22,Completed,13.3,190.3
R008,Riley Fischer,E02,East,H-E02-028,Cardiavex,2026-06-22,Completed,10.0,185.6
R008,Riley Fischer,E02,East,H-E02-036,Respiraline,2026-06-22,Discussion Completed,11.7,185.6
R008,Riley Fischer,UNK,East,H-E02-040,Respiraline,2026-06-22,No Show,2.9,185.6
R009,Nina Adeyemi,E03,East,H-E03-020,Glucanorm,2026-06-22,No Show,2.0,267.3
R010,Omar Cole,W01,West,H-W01-036,Respiraline,2026-06-22,Rescheduled,4.5,567.3
R012,Dana Hughes,W03,West,H-W03-003,Respiraline,2026-06-22,No Show,3.1,8.4
R002,Jordan Kapoor,N02,North,H-N02-005,Cardiavex,2026-06-23,Sample Drop,13.9,84.6
R003,Priya Chen,N03,North,H-N03-025,Glucanorm,2026-06-23,Rescheduled,3.3,109.9
R003,Priya Chen,N03,North,H-N03-005,Respiraline,2026-06-23,Rescheduled,2.9,109.9
R004,Sam Ortiz,S01,South,H-S01-020,Cardiavex,2026-06-23,Sample Drop,10.8,76.2
R008,Riley Fischer,E02,East,H-E02-026,Respiraline,2026-06-23,Discussion Completed,3.7,185.6
R008,Riley Fischer,E02,East,H-E02-026,Glucanorm,2026-06-23,Rescheduled,1.2,185.6
R010,Omar Cole,W01,West,H-W01-034,Glucanorm,2026-06-23,Discussion Completed,18.8,567.3
R010,Omar Cole,W01,West,H-W01-025,Cardiavex,2026-06-23,Sample Drop,6.3,567.3
R010,Omar Cole,W01,West,H-W01-019,Cardiavex,2026-06-23,Discussion Completed,17.4,567.3
R011,Lee Park,W02,West,H-W02-007,Respiraline,2026-06-23,Rescheduled,1.9,35.4
R001,Alex Reed,N01,North,H-N01-003,Glucanorm,2026-06-24,No Show,2.8,49.0
R001,Alex Reed,N01,North,H-N01-003,Glucanorm,2026-06-24,No Show,1.1,49.0
R001,Alex Reed,N01,North,H-N01-023,Cardiavex,2026-06-24,Rescheduled,1.6,49.0
R002,Jordan Kapoor,N02,North,H-N02-015,Respiraline,2026-06-24,Completed,10.6,84.6
R005,Morgan Novak,S02,South,H-S02-018,Glucanorm,2026-06-24,Sample Drop,5.3,93.4
R009,Nina Adeyemi,E03,East,H-E03-030,Glucanorm,2026-06-24,No Show,2.5,267.3
R009,Nina Adeyemi,E03,East,H-E03-011,Cardiavex,2026-06-24,Completed,6.3,267.3
R010,Omar Cole,W01,West,H-W01-014,Cardiavex,2026-06-24,No Show,5.6,567.3
R012,Dana Hughes,W03,West,H-W03-005,Cardiavex,2026-06-24,No Show,4.9,8.4
R002,Jordan Kapoor,N02,North,H-N02-004,Respiraline,2026-06-25,Rescheduled,1.0,84.6
R006,Taylor Singh,S03,South,H-S03-032,Glucanorm,2026-06-25,Sample Drop,20.0,262.9
R006,Taylor Singh,S03,South,H-S03-029,Respiraline,2026-06-25,Sample Drop,13.4,262.9
R006,Taylor Singh,S03,South,H-S03-006,Respiraline,2026-06-25,Rescheduled,4.2,262.9
R007,Chris Brooks,E01,East,H-E01-016,Glucanorm,2026-06-25,Completed,15.8,190.3
R008,Riley Fischer,E02,East,H-E02-030,Glucanorm,2026-06-25,Completed,8.7,185.6
R009,Nina Adeyemi,E03,East,H-E03-018,Cardiavex,2026-06-25,Rescheduled,4.0,267.3
R009,Nina Adeyemi,E03,East,H-E03-006,Cardiavex,2026-06-25,Sample Drop,5.5,267.3
R010,Omar Cole,W01,West,H-W01-039,Respiraline,2026-06-25,Rescheduled,4.9,567.3
R011,Lee Park,W02,West,H-W02-021,Glucanorm,2026-06-25,Rescheduled,1.1,35.4
R001,Alex Reed,N01,North,H-N01-009,Cardiavex,2026-06-26,No Show,3.1,49.0
R002,Jordan Kapoor,N02,North,H-N02-026,Glucanorm,2026-06-26,Sample Drop,7.6,84.6
R003,Priya Chen,N03,North,H-N03-034,Glucanorm,2026-06-26,Rescheduled,4.0,109.9
R005,Morgan Novak,S02,South,H-S02-017,Cardiavex,2026-06-26,Rescheduled,0.9,93.4
R005,Morgan Novak,S02,South,H-S02-027,Cardiavex,2026-06-26,Rescheduled,4.1,93.4
R006,Taylor Singh,S03,South,H-S03-030,Glucanorm,2026-06-26,Discussion Completed,15.6,262.9
R006,Taylor Singh,S03,South,H-S03-004,Cardiavex,2026-06-26,Completed,10.3,262.9
R007,Chris Brooks,E01,East,H-E01-015,Cardiavex,2026-06-26,Sample Drop,10.0,190.3
R007,Chris Brooks,E01,East,H-E01-019,Cardiavex,2026-06-26,Completed,4.6,190.3
R007,Chris Brooks,E01,East,H-E01-026,Respiraline,2026-06-26,Completed,15.6,190.3
R010,Omar Cole,W01,West,H-W01-009,Respiraline,2026-06-26,Discussion Completed,12.8,567.3
R010,Omar Cole,W01,West,H-W01-009,Glucanorm,2026-06-26,Sample Drop,15.4,567.3
R002,Jordan Kapoor,N02,North,H-N02-016,Glucanorm,2026-06-27,No Show,3.4,84.6
R004,Sam Ortiz,S01,South,H-S01-034,Respiraline,2026-06-27,No Show,1.0,76.2
R006,Taylor Singh,S03,South,H-S03-015,Respiraline,2026-06-27,Sample Drop,13.9,262.9
R006,Taylor Singh,S03,South,H-S03-020,Glucanorm,2026-06-27,Rescheduled,4.7,262.9
R007,Chris Brooks,E01,East,H-E01-014,Cardiavex,2026-06-27,Completed,18.5,190.3
R008,Riley Fischer,E02,East,H-E02-015,Glucanorm,2026-06-27,No Show,1.4,185.6
R009,Nina Adeyemi,E03,East,H-E03-011,Glucanorm,2026-06-27,Discussion Completed,11.6,267.3
R009,Nina Adeyemi,E03,East,H-E03-028,Respiraline,2026-06-27,Completed,6.1,267.3
R006,Taylor Singh,S03,South,H-S03-005,Glucanorm,2026-07-01,No Show,3.8,185.7
R007,Chris Brooks,E01,East,H-E01-016,Respiraline,2026-07-01,Rescheduled,2.9,147.4
R007,Chris Brooks,E01,East,H-E01-007,Glucanorm,2026-07-01,Rescheduled,4.7,147.4
R009,Nina Adeyemi,E03,East,H-E03-016,Cardiavex,2026-07-01,No Show,5.5,211.0
R009,Nina Adeyemi,E03,East,H-E03-020,Glucanorm,2026-07-01,No Show,4.3,211.0
R012,Dana Hughes,W03,West,H-W03-002,Glucanorm,2026-07-01,No Show,1.4,6.5
R002,Jordan Kapoor,N02,North,H-N02-005,Glucanorm,2026-07-02,No Show,4.2,100.3
R003,Priya Chen,N03,North,H-N03-027,Respiraline,2026-07-02,Sample Drop,9.8,240.2
R003,Priya Chen,N03,North,H-N03-028,Glucanorm,2026-07-02,Sample Drop,11.3,240.2
R003,Priya Chen,N03,North,H-N03-020,Respiraline,2026-07-02,Rescheduled,2.0,240.2
R005,Morgan Novak,S02,South,H-S02-004,Respiraline,2026-07-02,Completed,5.1,91.3
R006,Taylor Singh,S03,South,H-S03-028,Glucanorm,2026-07-02,Rescheduled,3.1,185.7
R006,Taylor Singh,S03,South,H-S03-011,Cardiavex,2026-07-02,Completed,17.2,185.7
R007,Chris Brooks,E01,East,H-E01-018,Cardiavex,2026-07-02,Sample Drop,5.3,147.4
R008,Riley Fischer,E02,East,H-E02-010,Respiraline,2026-07-02,No Show,3.8,109.2
R010,Omar Cole,W01,West,H-W01-010,Cardiavex,2026-07-02,No Show,1.7,498.3
R010,Omar Cole,W01,West,H-W01-011,Respiraline,2026-07-02,No Show,5.8,498.3
R011,Lee Park,W02,West,H-W02-007,Respiraline,2026-07-02,No Show,3.2,37.9
R005,Morgan Novak,S02,South,H-S02-008,Respiraline,2026-07-03,No Show,2.9,91.3
R005,Morgan Novak,S02,South,H-S02-022,Cardiavex,2026-07-03,Rescheduled,1.9,91.3
R006,Taylor Singh,S03,South,H-S03-002,Respiraline,2026-07-03,Completed,9.6,185.7
R006,Taylor Singh,S03,South,H-S03-019,Cardiavex,2026-07-03,Discussion Completed,18.4,185.7
R006,Taylor Singh,S03,South,H-S03-001,Cardiavex,2026-07-03,Rescheduled,1.4,185.7
R007,Chris Brooks,E01,East,H-E01-011,Respiraline,2026-07-03,Completed,11.2,147.4
R007,Chris Brooks,E01,East,H-E01-024,Cardiavex,2026-07-03,Discussion Completed,9.2,147.4
R008,Riley Fischer,E02,East,H-E02-029,Cardiavex,2026-07-03,No Show,2.1,109.2
R009,Nina Adeyemi,E03,East,H-E03-003,Glucanorm,2026-07-03,Discussion Completed,18.8,211.0
R009,Nina Adeyemi,E03,East,H-E03-030,Glucanorm,2026-07-03,Completed,8.4,211.0
R010,Omar Cole,W01,West,H-W01-001,Respiraline,2026-07-03,No Show,3.1,498.3
R010,Omar Cole,W01,West,H-W01-003,Cardiavex,2026-07-03,Rescheduled,1.5,498.3
R010,Omar Cole,W01,West,H-W01-011,Respiraline,2026-07-03,Rescheduled,3.8,498.3
